vertex1,vertex2,algorithm,time_ns,relaxed_edges,distance
321748495,1299838558,CH,1886667,171,804.0
1107590742,3065721892,D,237531833,378534,8525.0
1107590742,3065721892,CH,6348375,463,8525.0
47021145,1250499459,D,275777625,474483,16104.0
47021145,1250499459,CH,7682625,470,16104.0
70382353,624464457,D,185380292,308291,10567.0
70382353,624464457,CH,6315458,385,10567.0
1276841313,1556278361,D,202502959,342671,11935.0
1276841313,1556278361,CH,5725375,385,11935.0
1754056687,1925828809,D,308277000,553265,16581.0
1754056687,1925828809,CH,6632417,386,16581.0
7493318,639306144,D,139093167,252243,12544.0
7493318,639306144,CH,6923709,495,12544.0
419731100,2513070110,D,283085458,417014,8972.0
419731100,2513070110,CH,7027041,430,8972.0
273363213,417355141,D,130441917,214778,6560.0
273363213,417355141,CH,6189542,491,6560.0
77972763,289739133,D,23745000,31674,1813.0
77972763,289739133,CH,3124041,248,1813.0
5060310756,1088505292,D,256882541,415744,14230.0
5060310756,1088505292,CH,7086709,450,14230.0
2305565926,2873950589,D,314349333,549990,17380.0
2305565926,2873950589,CH,7361708,496,17380.0
3413221378,1767755177,D,3881166,2720,694.0
3413221378,1767755177,CH,1667458,100,694.0
459781260,2241551910,D,157499250,242344,7087.0
459781260,2241551910,CH,4992750,336,7087.0
1569970557,1607236627,D,113529208,185636,4929.0
1569970557,1607236627,CH,6917166,551,4929.0
283221336,253786310,D,291218375,516391,14919.0
283221336,253786310,CH,8097750,546,14919.0
452638390,459781263,D,144075417,253651,7915.0
452638390,459781263,CH,6860542,547,7915.0
252088081,281382137,D,263354584,456180,12584.0
252088081,281382137,CH,20057708,493,12584.0
1272357287,3268034101,D,68180250,113074,5651.0
1272357287,3268034101,CH,5612750,431,5651.0
2984170692,4141680309,D,47168792,74533,3359.0
2984170692,4141680309,CH,3944125,308,3359.0
3261274489,2711310128,D,283125375,519642,18368.0
3261274489,2711310128,CH,8735708,655,18368.0
1276754790,1089225505,D,217945708,396314,12378.0
1276754790,1089225505,CH,5876833,387,12378.0
4773314319,321437627,D,184165042,343276,7069.0
4773314319,321437627,CH,6753916,457,7069.0
1814613286,3090620541,D,254235791,413638,14272.0
1814613286,3090620541,CH,5932917,411,14272.0
316479035,1326930059,D,271164792,460713,18429.0
316479035,1326930059,CH,7610875,501,18429.0
4173272409,4959712627,D,304938875,523753,11618.0
4173272409,4959712627,CH,5816333,385,11618.0
1550181839,248188383,D,126861500,224698,10029.0
1550181839,248188383,CH,7178708,557,10029.0
1100353170,2472182789,D,114343917,188419,4992.0
1100353170,2472182789,CH,5235667,366,4992.0
256262182,8783322,D,276822041,491154,11221.0
256262182,8783322,CH,6994750,430,11221.0
984425230,1481534872,D,308719084,511182,14880.0
984425230,1481534872,CH,7264250,546,14880.0
1068762621,410257203,D,200577917,335358,6897.0
1068762621,410257203,CH,6298459,490,6897.0
1192446377,1375689752,D,113245667,190407,4936.0
1192446377,1375689752,CH,6613667,474,4936.0
1634194263,340351888,D,188125166,321386,12777.0
1634194263,340351888,CH,5130125,360,12777.0
8783927,4419315206,D,107655334,148820,4267.0
8783927,4419315206,CH,6029500,477,4267.0
3104131827,588694294,D,134662791,211981,6579.0
3104131827,588694294,CH,5084625,365,6579.0
373382822,2342163389,D,253907542,441809,14816.0
373382822,2342163389,CH,7317417,452,14816.0
5122921100,1119749338,D,70392750,106400,4623.0
5122921100,1119749338,CH,4474834,361,4623.0
4492388771,1984698133,D,314865041,531666,16114.0
4492388771,1984698133,CH,6829083,464,16114.0
277032384,2485455614,D,41567125,56537,1521.0
277032384,2485455614,CH,4721541,421,1521.0
224491476,3194668232,D,265710625,468802,14264.0
224491476,3194668232,CH,8147583,568,14264.0
29972666,3509697045,D,54331666,91890,4159.0
29972666,3509697045,CH,4345791,313,4159.0
279843005,1575319655,D,123164416,212268,7097.0
279843005,1575319655,CH,5558209,392,7097.0
3073204331,2569498154,D,271972708,482499,18436.0
3073204331,2569498154,CH,6873584,487,18436.0
2817897683,1376209592,D,80589042,134865,6190.0
2817897683,1376209592,CH,6704000,509,6190.0
321905788,2586473937,D,147666959,255988,6944.0
321905788,2586473937,CH,6120750,446,6944.0
30911441,1608966189,D,43071084,65538,2925.0
30911441,1608966189,CH,4439583,318,2925.0
559997671,3523002447,D,41801292,63174,2827.0
559997671,3523002447,CH,4487708,370,2827.0
2071260536,287385635,D,172147500,301808,11468.0
2071260536,287385635,CH,7003000,527,11468.0
3202119219,308852232,D,27404334,39190,3835.0
3202119219,308852232,CH,2844208,269,3835.0
1149417378,3188792766,D,290413250,553412,19629.0
1149417378,3188792766,CH,6527167,446,19629.0
2512162014,4930523671,D,177500333,298631,7340.0
2512162014,4930523671,CH,6807375,545,7340.0
280304252,2476507766,D,90999333,139500,6470.0
280304252,2476507766,CH,4144958,280,6470.0
1562943495,1749706433,D,122603833,209207,9780.0
1562943495,1749706433,CH,5775416,434,9780.0
1102161097,1688529125,D,303857791,555269,16244.0
1102161097,1688529125,CH,5162459,361,16244.0
525788961,279654698,D,243384417,400127,11818.0
525788961,279654698,CH,5874458,455,11818.0
4716665492,321445673,D,226952625,406823,11351.0
4716665492,321445673,CH,6444292,504,11351.0
5062655936,4706296620,D,182637458,338570,8074.0
5062655936,4706296620,CH,6529958,415,8074.0
820384941,1884387500,D,140070791,249217,11108.0
820384941,1884387500,CH,6297875,470,11108.0
1926705273,432622481,D,257821041,461569,17806.0
1926705273,432622481,CH,5610750,329,17806.0
1130992717,305578624,D,83700166,142071,6032.0
1130992717,305578624,CH,5386208,377,6032.0
429985289,1194536931,D,264951833,502555,19288.0
429985289,1194536931,CH,5680125,344,19288.0
856574393,569878101,D,13521000,13391,928.0
856574393,569878101,CH,1687416,125,928.0
446047871,278806534,D,198019333,379986,9578.0
446047871,278806534,CH,6364750,437,9578.0
605035105,4333900970,D,163219417,277495,11164.0
605035105,4333900970,CH,7193416,520,11164.0
3654698614,3333749885,D,294986167,547202,15683.0
3654698614,3333749885,CH,5233209,349,15683.0
1603848575,1582185507,D,183636875,346775,14372.0
1603848575,1582185507,CH,5349292,336,14372.0
442699092,3241853300,D,84773000,148099,4010.0
442699092,3241853300,CH,5865083,401,4010.0
271243655,3755096840,D,309163292,570362,14915.0
271243655,3755096840,CH,7239333,486,14915.0
3261675567,1496677413,D,37280917,56104,2124.0
3261675567,1496677413,CH,3064750,266,2124.0
1283213323,257676232,D,164075417,283387,7983.0
1283213323,257676232,CH,4823709,349,7983.0
1941800437,4618865926,D,157685292,256936,6254.0
1941800437,4618865926,CH,5922750,438,6254.0
278297578,1563461084,D,211774000,384720,9905.0
278297578,1563461084,CH,7407459,600,9905.0
3576414429,3387776504,D,28820459,42901,2885.0
3576414429,3387776504,CH,4329292,387,2885.0
130535643,258413780,D,273973625,474889,13823.0
130535643,258413780,CH,5342875,383,13823.0
2222287500,1357159551,D,162108125,287762,8136.0
2222287500,1357159551,CH,6209500,501,8136.0
279714329,288862597,D,161163833,287588,9358.0
279714329,288862597,CH,5472459,352,9358.0
4613987401,2379982789,D,10448084,10117,1391.0
4613987401,2379982789,CH,1874833,154,1391.0
3619148138,199121207,D,215394375,377890,10387.0
3619148138,199121207,CH,6312208,492,10387.0
3351376282,722949505,D,254741084,468982,17258.0
3351376282,722949505,CH,6984041,490,17258.0
1599555446,3898443807,D,4243709,3280,525.0
1599555446,3898443807,CH,1621750,161,525.0
4508382623,442567434,D,35096250,51425,2948.0
4508382623,442567434,CH,3202208,210,2948.0
265277316,3367201916,D,178594792,338028,11029.0
265277316,3367201916,CH,6225000,434,11029.0
305994471,1789007575,D,193377375,345367,7689.0
305994471,1789007575,CH,3687167,258,7689.0
282578141,4559291418,D,282582083,531989,22344.0
282578141,4559291418,CH,6073208,371,22344.0
565607965,174041577,D,124725542,217698,4550.0
565607965,174041577,CH,4148708,228,4550.0
1165813563,3216498697,D,109845958,195729,5727.0
1165813563,3216498697,CH,3867375,303,5727.0
3236837472,4931049183,D,9587208,9510,1682.0
3236837472,4931049183,CH,2441042,204,1682.0
4927554945,467931386,D,145876666,256613,6691.0
4927554945,467931386,CH,5707833,387,6691.0
2107892981,2281076935,D,244928708,407772,13464.0
2107892981,2281076935,CH,5402583,351,13464.0
1324250285,2395964905,D,256744625,474330,16672.0
1324250285,2395964905,CH,6821792,405,16672.0
2618436843,1734227532,D,129326333,228082,9238.0
2618436843,1734227532,CH,4999125,306,9238.0
253654436,1693325106,D,192893250,332228,8568.0
253654436,1693325106,CH,5389750,382,8568.0
268483105,1650331886,D,129711875,214561,7566.0
268483105,1650331886,CH,5895917,432,7566.0
291891740,2393739998,D,149803750,278620,14259.0
291891740,2393739998,CH,6759209,463,14259.0
1336375529,1179370468,D,279544041,410235,10186.0
1336375529,1179370468,CH,6590583,429,10186.0
441682187,1688831445,D,295148958,540142,20874.0
441682187,1688831445,CH,7198375,478,20874.0
281378928,416620526,D,159840416,321772,16198.0
281378928,416620526,CH,7665917,456,16198.0
1895349063,1562872922,D,95112875,167589,6678.0
1895349063,1562872922,CH,4537791,338,6678.0
2427694245,372918050,D,136192583,224745,7453.0
2427694245,372918050,CH,6372917,444,7453.0
282951722,1558682740,D,305801250,561680,13980.0
282951722,1558682740,CH,6485667,459,13980.0
2311359198,1636330680,D,38446917,61401,2255.0
2311359198,1636330680,CH,3344500,292,2255.0
371192578,4955448916,D,173879042,305041,6936.0
371192578,4955448916,CH,5205458,305,6936.0
290774757,2968686692,D,26811417,38431,1736.0
290774757,2968686692,CH,2167541,182,1736.0
4677251586,2070831095,D,65954000,103699,4920.0
4677251586,2070831095,CH,4809417,362,4920.0
29511704,2078632695,D,54206292,91135,3605.0
29511704,2078632695,CH,5121250,370,3605.0
1555891647,624330942,D,66713250,93407,6386.0
1555891647,624330942,CH,4271542,323,6386.0
1084240653,1775562409,D,204572041,392544,12165.0
1084240653,1775562409,CH,5064459,353,12165.0
4157728599,774074224,D,83370291,129701,5927.0
4157728599,774074224,CH,4944583,320,5927.0
1108912065,410687519,D,187970125,365252,16064.0
1108912065,410687519,CH,7098500,432,16064.0
451765364,279744200,D,170774417,277822,6153.0
451765364,279744200,CH,6590250,442,6153.0
1421332071,302778083,D,76062083,121807,3881.0
1421332071,302778083,CH,6967791,544,3881.0
4634213143,5322913384,D,195036541,323443,7200.0
4634213143,5322913384,CH,6823667,519,7200.0
4956102488,135409491,D,297739958,558414,20284.0
4956102488,135409491,CH,6010084,371,20284.0
1711799097,384951257,D,121484000,204119,10610.0
1711799097,384951257,CH,5787541,350,10610.0
2312072225,450188601,D,264960375,472762,13312.0
2312072225,450188601,CH,5411333,369,13312.0
484275522,631973254,D,155745916,279719,9710.0
484275522,631973254,CH,7025750,452,9710.0
501908341,3215536864,D,71968709,116206,8528.0
501908341,3215536864,CH,7423875,494,8528.0
244500090,2650009196,D,159617500,310726,14844.0
244500090,2650009196,CH,7300167,437,14844.0
2118398590,1136412857,D,93394792,155578,4890.0
2118398590,1136412857,CH,6952583,461,4890.0
3280610681,1344307407,D,158723834,256139,10155.0
3280610681,1344307407,CH,6720875,462,10155.0
3334030751,1126322362,D,310693042,544123,17891.0
3334030751,1126322362,CH,6656166,424,17891.0
5173771745,1139456124,D,135089750,254164,9866.0
5173771745,1139456124,CH,7181458,488,9866.0
1558645702,3757419011,D,242560167,345478,8844.0
1558645702,3757419011,CH,8676250,531,8844.0
821844429,2214440989,D,197043875,378674,13676.0
821844429,2214440989,CH,7805791,486,13676.0
3254402443,3575021117,D,29312417,23091,2064.0
3254402443,3575021117,CH,6222083,219,2064.0
1313455963,2353702612,D,821221417,500619,15266.0
1313455963,2353702612,CH,16466041,443,15266.0
4524904419,4967941633,D,417251333,253986,6415.0
4524904419,4967941633,CH,10591792,422,6415.0
2844686311,482232714,D,725842958,435202,18221.0
2844686311,482232714,CH,7145250,498,18221.0
885663964,411718863,D,105771208,183713,4504.0
885663964,411718863,CH,6391917,312,4504.0
1173097999,253424754,D,231304375,232944,9347.0
1173097999,253424754,CH,11444875,324,9347.0
4004017827,2258728570,D,156276167,138856,4450.0
4004017827,2258728570,CH,7018791,290,4450.0
305028857,4813528791,D,625842750,383834,10636.0
305028857,4813528791,CH,13833750,605,10636.0
362793652,1346050371,D,434980333,399249,11802.0
362793652,1346050371,CH,5687666,323,11802.0
282180825,473594049,D,251721083,451936,11964.0
282180825,473594049,CH,8443750,589,11964.0
1274871390,3340808187,D,3857583,3174,1059.0
1274871390,3340808187,CH,1583833,79,1059.0
4777035244,431870757,D,100204666,175701,9200.0
4777035244,431870757,CH,4941125,341,9200.0
3211662083,289739051,D,200835792,385837,10358.0
3211662083,289739051,CH,21788208,424,10358.0
1102688623,3374070844,D,93641541,64749,4322.0
1102688623,3374070844,CH,8349958,285,4322.0
1890536315,57822063,D,1698845875,370992,13757.0
1890536315,57822063,CH,15777916,502,13757.0
2724962630,254506168,D,568934458,293171,12116.0
2724962630,254506168,CH,4812958,281,12116.0
2480493928,4515106488,D,265333542,491453,10195.0
2480493928,4515106488,CH,7984083,538,10195.0
2288145010,1128835653,D,57330042,90016,5958.0
2288145010,1128835653,CH,4246458,330,5958.0
2392418579,281382580,D,461142333,451007,12554.0
2392418579,281382580,CH,9441292,545,12554.0
2296669587,1105292327,D,16095042,5412,914.0
2296669587,1105292327,CH,4596625,91,914.0
62926293,1586671834,D,573610625,350641,7912.0
62926293,1586671834,CH,11050625,450,7912.0
299612745,1698474403,D,759668167,545630,14679.0
299612745,1698474403,CH,9775666,356,14679.0
429245504,410724034,D,28757875,41378,3775.0
429245504,410724034,CH,3070041,241,3775.0
149201938,1355669405,D,286228708,466884,11152.0
149201938,1355669405,CH,4536792,258,11152.0
3812047825,412495888,D,320977417,558231,20440.0
3812047825,412495888,CH,6282917,390,20440.0
3757665248,3330556438,D,183115459,259853,7291.0
3757665248,3330556438,CH,15900000,532,7291.0
6488538,280438235,D,281235959,206388,9821.0
6488538,280438235,CH,14690709,479,9821.0
30146319,1194491532,D,722589167,520361,19585.0
30146319,1194491532,CH,10819875,370,19585.0
1089372321,439966024,D,124208084,106235,5024.0
1089372321,439966024,CH,5494667,342,5024.0
4983636543,2964306493,D,332950666,514311,15131.0
4983636543,2964306493,CH,4716792,258,15131.0
317204401,1365729039,D,147608875,222218,5297.0
317204401,1365729039,CH,5751042,405,5297.0
1136503961,1477256484,D,211387917,360498,7608.0
1136503961,1477256484,CH,7197292,468,7608.0
347637302,251077085,D,47548916,79410,3308.0
347637302,251077085,CH,6076625,418,3308.0
1137710538,2873423156,D,206659250,333388,8660.0
1137710538,2873423156,CH,7676166,511,8660.0
3473271041,265577000,D,152904542,250280,7884.0
3473271041,265577000,CH,4586541,332,7884.0
316468766,4478840928,D,149432083,277801,11407.0
316468766,4478840928,CH,4694917,326,11407.0
5233021250,27328365,D,40023583,54831,1928.0
5233021250,27328365,CH,5325500,403,1928.0
4793177254,1145505271,D,446659583,521353,18964.0
4793177254,1145505271,CH,5891792,356,18964.0
420319753,1392637990,D,46894041,71478,4294.0
420319753,1392637990,CH,5064459,332,4294.0
3072297732,147687,D,23828583,28199,2279.0
3072297732,147687,CH,1769208,151,2279.0
1956158997,1142743641,D,73030000,126275,4384.0
1956158997,1142743641,CH,4327042,382,4384.0
2786391651,706671272,D,51306042,72290,5587.0
2786391651,706671272,CH,4164875,312,5587.0
284828629,4929251087,D,176584125,214234,5985.0
284828629,4929251087,CH,6600792,453,5985.0
2063782868,270147522,D,153600959,249911,10111.0
2063782868,270147522,CH,6425750,423,10111.0
4952820111,4618478366,D,135146125,208142,4629.0
4952820111,4618478366,CH,5991583,467,4629.0
4629373230,30562062,D,65757917,104384,3869.0
4629373230,30562062,CH,4887375,346,3869.0
2417402023,3768666955,D,336772208,568121,16022.0
2417402023,3768666955,CH,6518709,440,16022.0
244153926,2394525760,D,172893458,306851,7988.0
244153926,2394525760,CH,6228416,418,7988.0
2282802659,1185027015,D,230553542,386344,11563.0
2282802659,1185027015,CH,5668667,343,11563.0
27208745,2040316761,D,77095542,113022,3790.0
27208745,2040316761,CH,5393667,398,3790.0
270128718,1810220328,D,318084958,551578,12507.0
270128718,1810220328,CH,6537916,402,12507.0
1144005432,306246634,D,255000875,414244,12954.0
1144005432,306246634,CH,7879250,533,12954.0
1685235941,392112968,D,303499166,505856,13333.0
1685235941,392112968,CH,5539875,333,13333.0
245455067,1945673590,D,284122542,423249,8970.0
245455067,1945673590,CH,5398917,341,8970.0
1735749987,582823827,D,286772875,463272,12905.0
1735749987,582823827,CH,7530000,541,12905.0
3675037672,3945879169,D,104434125,166921,4712.0
3675037672,3945879169,CH,6349750,512,4712.0
660897490,394942280,D,249196500,428766,12164.0
660897490,394942280,CH,7316583,525,12164.0
265718799,3475281674,D,168554541,330608,12876.0
265718799,3475281674,CH,6656875,395,12876.0
124168526,1408517906,D,342482375,525213,14083.0
124168526,1408517906,CH,6184333,359,14083.0
915516953,244902575,D,17178458,18395,3832.0
915516953,244902575,CH,2680959,187,3832.0
882323102,218090766,D,174439208,275822,6788.0
882323102,218090766,CH,8281625,624,6788.0
1581201122,1562573702,D,84191167,130268,4252.0
1581201122,1562573702,CH,5205000,417,4252.0
4793177262,2493781961,D,132136875,240391,12131.0
4793177262,2493781961,CH,7104000,399,12131.0
5418028887,3841899496,D,194916250,348255,10842.0
5418028887,3841899496,CH,5871334,401,10842.0
1183206870,122827336,D,261934250,461513,14409.0
1183206870,122827336,CH,6278208,397,14409.0
763073835,1352341152,D,254962875,455046,12496.0
763073835,1352341152,CH,5211417,338,12496.0
2038571784,251113936,D,125278333,204079,6762.0
2038571784,251113936,CH,5000042,358,6762.0
1678452087,1276827695,D,313054750,526480,18264.0
1678452087,1276827695,CH,6465875,421,18264.0
361133846,2215067704,D,36637583,55474,6188.0
361133846,2215067704,CH,3760667,261,6188.0
3206564589,2507522597,D,13054500,13742,1516.0
3206564589,2507522597,CH,2410666,242,1516.0
3241851803,2394118041,D,43429750,70420,4694.0
3241851803,2394118041,CH,4983125,311,4694.0
1740313154,703310315,D,147120750,208354,7302.0
1740313154,703310315,CH,7007250,397,7302.0
4385003005,4422412588,D,174713750,316132,14642.0
4385003005,4422412588,CH,8264625,618,14642.0
2207329414,4888037673,D,302639208,504022,18128.0
2207329414,4888037673,CH,6423083,424,18128.0
1246341646,281725401,D,173166708,290381,7215.0
1246341646,281725401,CH,6051916,498,7215.0
2990364121,280349131,D,214705584,369711,10354.0
2990364121,280349131,CH,5256208,364,10354.0
3104057951,624525409,D,126983792,201733,8544.0
3104057951,624525409,CH,7575458,466,8544.0
1411315316,1597735138,D,76622250,121141,3271.0
1411315316,1597735138,CH,4891208,396,3271.0
305029101,280683525,D,124371458,198745,5975.0
305029101,280683525,CH,6009291,495,5975.0
1631777085,1419122745,D,214353125,378334,13685.0
1631777085,1419122745,CH,6972750,436,13685.0
1538637897,3296593282,D,146150541,252428,12267.0
1538637897,3296593282,CH,8541750,556,12267.0
3006856856,507095248,D,139365291,228822,8830.0
3006856856,507095248,CH,5408125,299,8830.0
3276769667,1937256675,D,118928458,197540,5119.0
3276769667,1937256675,CH,4614666,322,5119.0
3311912971,224586092,D,212095500,363704,10665.0
3311912971,224586092,CH,5055084,367,10665.0
1949544278,3174516836,D,168019333,264841,6168.0
1949544278,3174516836,CH,6920625,466,6168.0
1282623497,258867974,D,151260500,241974,12728.0
1282623497,258867974,CH,7675959,557,12728.0
278781447,2590120758,D,138304500,205605,9085.0
278781447,2590120758,CH,5142833,324,9085.0
2090465181,4776994557,D,25651041,30505,1222.0
2090465181,4776994557,CH,3411208,234,1222.0
472397346,84850594,D,178011708,281872,5969.0
472397346,84850594,CH,6383542,393,5969.0
417989181,3224531921,D,53715292,82093,5310.0
417989181,3224531921,CH,4870833,353,5310.0
111721513,367042330,D,362648667,527292,13440.0
111721513,367042330,CH,7891875,497,13440.0
269895026,1129754296,D,157217792,220202,6949.0
269895026,1129754296,CH,5545375,371,6949.0
2190032085,2072985957,D,80383583,124645,4008.0
2190032085,2072985957,CH,8764792,550,4008.0
2363323926,95282634,D,93356750,162953,6291.0
2363323926,95282634,CH,5334083,390,6291.0
447560667,3353651855,D,236789792,417122,16236.0
447560667,3353651855,CH,7094417,481,16236.0
2255072412,2269080278,D,50601875,73746,4004.0
2255072412,2269080278,CH,3794625,336,4004.0
3276854973,279727595,D,246249083,433955,11098.0
3276854973,279727595,CH,6127292,389,11098.0
410828817,5030093933,D,292541458,474085,13027.0
410828817,5030093933,CH,6650791,473,13027.0
2202838906,2493168493,D,17216458,17994,1797.0
2202838906,2493168493,CH,2297042,224,1797.0
1578752078,1300415182,D,128526167,202678,5204.0
1578752078,1300415182,CH,4904875,383,5204.0
1171107330,321349836,D,194543250,378864,10738.0
1171107330,321349836,CH,5632666,388,10738.0
38327563,696987653,D,6444458,5690,948.0
38327563,696987653,CH,2247625,183,948.0
4458078188,4865064202,D,109297541,193528,9238.0
4458078188,4865064202,CH,5776792,393,9238.0
2394526236,333137255,D,153243667,276135,7375.0
2394526236,333137255,CH,5634958,449,7375.0
1223247356,1215567556,D,24592542,31791,2537.0
1223247356,1215567556,CH,2116166,192,2537.0
3303369231,1086471460,D,169594042,327122,13671.0
3303369231,1086471460,CH,6719334,444,13671.0
1349527632,4248359400,D,148957625,257029,10791.0
1349527632,4248359400,CH,5106917,363,10791.0
891069468,351110654,D,303576750,542576,17846.0
891069468,351110654,CH,5790250,394,17846.0
401298377,278220502,D,96245583,173561,8445.0
401298377,278220502,CH,4838834,343,8445.0
3392283824,565676752,D,292229292,531397,16385.0
3392283824,565676752,CH,5112875,316,16385.0
3284640409,287272562,D,129085250,199380,5215.0
3284640409,287272562,CH,5629000,417,5215.0
1590020836,1846433041,D,95467000,156228,4425.0
1590020836,1846433041,CH,4668958,340,4425.0
267196839,5390694752,D,302531250,545328,13946.0
267196839,5390694752,CH,7271209,512,13946.0
1385229650,1462993174,D,180174083,341512,9587.0
1385229650,1462993174,CH,4479583,316,9587.0
459839523,576753608,D,263900291,469808,12346.0
459839523,576753608,CH,6224250,453,12346.0
2068592948,4681977865,D,97770042,169741,3892.0
2068592948,4681977865,CH,4632875,315,3892.0
1105173080,345522066,D,318389875,522674,17220.0
1105173080,345522066,CH,5491458,389,17220.0
901223909,412516150,D,311690416,559010,12663.0
901223909,412516150,CH,5324708,367,12663.0
1132488008,4330683306,D,173453833,311253,8897.0
1132488008,4330683306,CH,4220250,296,8897.0
47021985,2064649066,D,260124250,430432,13777.0
47021985,2064649066,CH,4853958,276,13777.0
2225531922,3720095244,D,140572875,241400,8370.0
2225531922,3720095244,CH,8142375,620,8370.0
376659558,285915579,D,17604334,19099,3095.0
376659558,285915579,CH,2469667,240,3095.0
268227404,1558249131,D,84830834,136640,8090.0
268227404,1558249131,CH,5647750,417,8090.0
2493506652,3947461689,D,307494417,548907,14435.0
2493506652,3947461689,CH,3971167,247,14435.0
4947651934,2647920721,D,304323666,515453,11031.0
4947651934,2647920721,CH,5761459,400,11031.0
2624598813,277895126,D,30840167,41782,1110.0
2624598813,277895126,CH,3265667,282,1110.0
364630636,1583322410,D,17261792,19326,1309.0
364630636,1583322410,CH,2358625,165,1309.0
278297536,3354215242,D,274251917,460106,12957.0
278297536,3354215242,CH,10337625,735,12957.0
3692854152,4855127966,D,85268792,139389,3972.0
3692854152,4855127966,CH,3940625,273,3972.0
1806911124,372415379,D,106641208,194771,7685.0
1806911124,372415379,CH,6418458,470,7685.0
656072018,373114835,D,205983458,391418,13367.0
656072018,373114835,CH,5909583,402,13367.0
3142707475,4524018052,D,140828416,232854,6079.0
3142707475,4524018052,CH,6120250,540,6079.0
256905748,359968118,D,265402667,450625,13758.0
256905748,359968118,CH,4836375,327,13758.0
4870281318,446275897,D,157338375,304129,12544.0
4870281318,446275897,CH,4602500,294,12544.0
1510041580,494660181,D,274527500,460606,13452.0
1510041580,494660181,CH,7320750,501,13452.0
481348706,1601689379,D,197310958,351691,14617.0
481348706,1601689379,CH,5992542,399,14617.0
1106361628,1822661609,D,311812292,563084,16010.0
1106361628,1822661609,CH,6839125,494,16010.0
4881793942,1335931532,D,131831458,217048,8632.0
4881793942,1335931532,CH,7073125,460,8632.0
280313621,1175487180,D,51959417,80270,7470.0
280313621,1175487180,CH,3559000,300,7470.0
846242335,1281634300,D,122402833,202219,7227.0
846242335,1281634300,CH,5947375,426,7227.0
364363012,1496795337,D,30747709,43762,3004.0
364363012,1496795337,CH,3730750,276,3004.0
5155530997,290774714,D,165716375,296293,11188.0
5155530997,290774714,CH,6513875,449,11188.0
4521955071,527359376,D,76769208,126289,5626.0
4521955071,527359376,CH,5542458,391,5626.0
450153671,549353326,D,156381834,284088,12667.0
450153671,549353326,CH,6835166,510,12667.0
1722851933,202398128,D,42887959,64154,1989.0
1722851933,202398128,CH,4171750,350,1989.0
64936794,281258795,D,140268375,224979,7463.0
64936794,281258795,CH,6330167,417,7463.0
248210422,1234226384,D,296617208,524882,14087.0
248210422,1234226384,CH,6460250,451,14087.0
1064256570,2786472802,D,295427917,570262,20806.0
1064256570,2786472802,CH,5908584,376,20806.0
75681153,4434857548,D,202338334,372622,7892.0
75681153,4434857548,CH,6356833,415,7892.0
1377817109,1489014699,D,209434042,390703,9182.0
1377817109,1489014699,CH,7694917,541,9182.0
4079873327,1153293714,D,145596500,231440,7944.0
4079873327,1153293714,CH,5138125,362,7944.0
2589230680,1432083907,D,166400666,282209,9419.0
2589230680,1432083907,CH,5633458,413,9419.0
3411631617,277563017,D,49100541,78102,2186.0
3411631617,277563017,CH,4521084,338,2186.0
262365063,462263694,D,69577709,100560,7259.0
262365063,462263694,CH,4599583,337,7259.0
3238753673,2751449488,D,200807958,362550,10988.0
3238753673,2751449488,CH,5407792,379,10988.0
4117057554,3672278695,D,272089833,498119,17813.0
4117057554,3672278695,CH,5085667,324,17813.0
968514018,1756566086,D,262415833,479749,18217.0
968514018,1756566086,CH,7019917,448,18217.0
420340129,1573784344,D,163071583,275381,7877.0
420340129,1573784344,CH,5535709,407,7877.0
1588763611,1815329205,D,280948041,490849,15339.0
1588763611,1815329205,CH,6621125,438,15339.0
2498179235,383885768,D,190414291,360072,10889.0
2498179235,383885768,CH,6024417,407,10889.0
2249899028,4790620393,D,242529375,417455,9041.0
2249899028,4790620393,CH,6044750,427,9041.0
309866617,1588721751,D,170106834,310341,7019.0
309866617,1588721751,CH,4550041,331,7019.0
1145294438,3707575246,D,268841417,477635,17909.0
1145294438,3707575246,CH,5048916,322,17909.0
349331362,1250615170,D,273583709,519603,19919.0
349331362,1250615170,CH,6306833,436,19919.0
3345684273,1165969856,D,245754167,449869,16955.0
3345684273,1165969856,CH,7639292,513,16955.0
415998098,294237095,D,185585666,315138,6972.0
415998098,294237095,CH,6541000,463,6972.0
252188538,1384999856,D,135872417,221001,8238.0
252188538,1384999856,CH,4280833,348,8238.0
2377836600,2834284784,D,206419000,350894,14930.0
2377836600,2834284784,CH,6206000,435,14930.0
1166545720,471531763,D,165852708,272883,6339.0
1166545720,471531763,CH,5863000,452,6339.0
1625727531,1574251062,D,191869666,342167,13759.0
1625727531,1574251062,CH,6555709,496,13759.0
745849571,469952262,D,146287792,250640,7833.0
745849571,469952262,CH,4211250,317,7833.0
4441341610,4788404945,D,59926292,96033,6928.0
4441341610,4788404945,CH,3720917,268,6928.0
3713410089,4449953369,D,196172375,333749,9179.0
3713410089,4449953369,CH,4698416,332,9179.0
1550849673,4418804874,D,97477125,160559,5601.0
1550849673,4418804874,CH,4005208,330,5601.0
32347665,288707378,D,101918875,187516,9966.0
32347665,288707378,CH,6168375,454,9966.0
2453313869,4571120030,D,94882875,162851,7677.0
2453313869,4571120030,CH,4995459,357,7677.0
3473563364,1142864158,D,215818042,374870,11060.0
3473563364,1142864158,CH,5102500,355,11060.0
